timestamp,open,high,low,close,volume
2025-09-11,0.004502,0.006072,0.004502,0.005893,10602556535.0
2025-09-12,0.005895,0.00637,0.005778,0.006219,20663176628.0
2025-09-13,0.006218,0.007723,0.006117,0.007478,16428241221.0
2025-09-14,0.007475,0.00898,0.007372,0.008015,28288952779.0
2025-09-15,0.008013,0.00876,0.007474,0.008627,25948375301.0
2025-09-16,0.008625,0.008714,0.0078,0.007807,17319200467.0
2025-09-17,0.007807,0.008377,0.007486,0.008184,17900637174.0
2025-09-18,0.008183,0.008759,0.007674,0.007819,12742325071.0
2025-09-19,0.00782,0.007847,0.006932,0.00716,13355095513.0
2025-09-20,0.007158,0.007474,0.006678,0.006981,11858067391.0
2025-09-21,0.006982,0.007618,0.006511,0.006536,14740296409.0
2025-09-22,0.006537,0.00659,0.005482,0.005702,23581426352.0
2025-09-23,0.005703,0.006117,0.00535,0.005835,22556668672.0
2025-09-24,0.005834,0.006182,0.005449,0.005634,18755389101.0
2025-09-25,0.005634,0.005694,0.004951,0.005016,59105647872.0
2025-09-26,0.005016,0.005403,0.004841,0.005269,142638967625.0
2025-09-27,0.005269,0.005335,0.004917,0.005169,11143962080.0
2025-09-28,0.005169,0.006095,0.004959,0.005989,19252204837.0
2025-09-29,0.00599,0.005994,0.0054,0.005756,20263563174.0
2025-09-30,0.005756,0.00629,0.005218,0.005949,25934583616.0
2025-10-01,0.00595,0.007208,0.005854,0.007013,25337427813.0
2025-10-02,0.007014,0.007355,0.006668,0.007092,19184916832.0
2025-10-03,0.007091,0.007532,0.006751,0.006888,17991370199.0
2025-10-04,0.006887,0.007046,0.006334,0.006668,11858723031.0
2025-10-05,0.006667,0.007162,0.00634,0.006417,13972912700.0
2025-10-06,0.006416,0.006627,0.00615,0.006191,16786940099.0
2025-10-07,0.00619,0.006682,0.006049,0.006437,16946209573.0
2025-10-08,0.006438,0.00649,0.005809,0.00616,16152018522.0
2025-10-09,0.00616,0.006165,0.005266,0.00553,17496072400.0
2025-10-10,0.005531,0.00561,0.000411,0.00402,44310111214.0
2025-10-11,0.00402,0.004263,0.003601,0.00376,27016047902.0
2025-10-12,0.00376,0.004565,0.003625,0.00432,22812723905.0
2025-10-13,0.00432,0.004384,0.003958,0.004337,18762682822.0
2025-10-14,0.004336,0.004368,0.003666,0.004097,25474036072.0
2025-10-15,0.004097,0.00418,0.003755,0.00383,15787832273.0
2025-10-16,0.00383,0.003904,0.003389,0.003467,20079395092.0
2025-10-17,0.003467,0.003644,0.00321,0.003525,23034086639.0
2025-10-18,0.003525,0.004035,0.003491,0.003967,13891789520.0
2025-10-19,0.003967,0.004095,0.003792,0.003921,15568046087.0
2025-10-20,0.00392,0.004207,0.003763,0.003876,14676147103.0
2025-10-21,0.003875,0.00416,0.003593,0.003697,15793446962.0
2025-10-22,0.003698,0.003828,0.003413,0.003462,17487690305.0
2025-10-23,0.003462,0.003937,0.003447,0.003809,13273349672.0
2025-10-24,0.003809,0.004302,0.003751,0.004162,13228637718.0
2025-10-25,0.004161,0.004252,0.004005,0.004142,4677759092.0
2025-10-26,0.004141,0.004811,0.004079,0.004793,16167247696.0
2025-10-27,0.004793,0.005086,0.004526,0.004782,17220338274.0
2025-10-28,0.004781,0.005199,0.004452,0.004623,20285732315.0
2025-10-29,0.004623,0.005485,0.00455,0.005225,21221021667.0
2025-10-30,0.005226,0.005412,0.004118,0.004414,26480908987.0
2025-10-31,0.004415,0.004773,0.00416,0.004614,19197511799.0
2025-11-01,0.004614,0.004757,0.004427,0.004659,11189433390.0
2025-11-02,0.004659,0.004826,0.00421,0.004357,11617631963.0
2025-11-03,0.004356,0.004374,0.003589,0.003874,20107916927.0
2025-11-04,0.003874,0.004009,0.003412,0.003752,24563716933.0
2025-11-05,0.003753,0.004327,0.003558,0.004153,15599243887.0
2025-11-06,0.004153,0.004169,0.003651,0.003702,13559736345.0
2025-11-07,0.003702,0.004335,0.003609,0.004183,15911142565.0
2025-11-08,0.004182,0.004212,0.003659,0.003778,12373751259.0
2025-11-09,0.003779,0.004228,0.00368,0.00412,11159282986.0
2025-11-10,0.004121,0.004649,0.004086,0.004506,18697938822.0
2025-11-11,0.004507,0.004864,0.004086,0.004101,19735517681.0
2025-11-12,0.004102,0.004564,0.003877,0.003921,19012294169.0
2025-11-13,0.00392,0.004052,0.003506,0.003628,19763368040.0
2025-11-14,0.003628,0.003767,0.003437,0.003476,14557181067.0
2025-11-15,0.003476,0.003695,0.003468,0.003591,6085337586.0
2025-11-16,0.003591,0.003691,0.003275,0.003422,11147727082.0
2025-11-17,0.003421,0.003484,0.002856,0.00289,22148904871.0
2025-11-18,0.002891,0.003208,0.002764,0.003121,16745718030.0
2025-11-19,0.003121,0.003227,0.002879,0.003201,11841051386.0
2025-11-20,0.0032,0.003402,0.002831,0.002952,15465858166.0
2025-11-21,0.002952,0.00302,0.0025,0.002741,21719050837.0
2025-11-22,0.002741,0.002782,0.002603,0.00266,7105116673.0
2025-11-23,0.002659,0.002766,0.002471,0.002526,14333048758.0
2025-11-24,0.002526,0.002851,0.002506,0.002814,13423068063.0
2025-11-25,0.002813,0.002854,0.002676,0.002784,9200234796.0
2025-11-26,0.002785,0.003008,0.002705,0.002929,12379076692.0
2025-11-27,0.002928,0.003046,0.002883,0.002919,7955716853.0
2025-11-28,0.00292,0.003149,0.002862,0.002922,7962801381.0
2025-11-29,0.002922,0.002942,0.002828,0.002888,4340203508.0
2025-11-30,0.002888,0.003161,0.002839,0.002946,6066637517.0
2025-12-01,0.002946,0.002956,0.002567,0.002789,15590683101.0
2025-12-02,0.002788,0.003355,0.002779,0.003263,12673086714.0
